CAD_E|CAPSM10011186//12/24/2010 12:03:28 AM
CAD_U|CAPSM|E63|AIQ|20101224000328|A-32L|||//12/24/2010 12:03:28 AM
CAD_U|CABEU|E4661|AIQ|20100621080612|BEU-30|||//12/24/2010 1:30:24 PM
CAD_U|CABEU|E4661|AIQ|20100621080612|BEU-30|||//12/24/2010 1:30:24 PM
CAD_U|CABEU|E4661|AIQ|20100621080612|BEU-30|||//12/24/2010 1:30:24 PM
CAD_U|CABEU|E4663|AIQ|20100716204059|BEU-30|||//12/24/2010 1:30:26 PM
CAD_U|CABEU|E4663|AIQ|20100716204059|BEU-30|||//12/24/2010 1:30:26 PM
CAD_U|CABEU|E4663|AIQ|20100716204059|BEU-30|||//12/24/2010 1:30:26 PM
CAD_U|CABEU|E4664|AIQ|20101106122820|BEU-31|||//12/24/2010 1:30:27 PM
CAD_U|CABEU|E4664|AIQ|20101106122820|BEU-31|||//12/24/2010 1:30:27 PM
CAD_U|CABEU|E4665|AIQ|20100612172022|BEU-30|||//12/24/2010 1:30:28 PM
CAD_U|CABEU|E4665|AIQ|20100612172022|BEU-30|||//12/24/2010 1:30:28 PM
CAD_U|CABEU|E4665|AIQ|20100612172022|BEU-30|||//12/24/2010 1:30:28 PM
CAD_U|CABEU|E4666|AIQ|20100621075236|BEU-30|||//12/24/2010 1:30:29 PM
CAD_U|CABEU|E4666|AIQ|20100621075236|BEU-30|||//12/24/2010 1:30:29 PM
CAD_U|CABEU|E4666|AIQ|20100621075236|BEU-30|||//12/24/2010 1:30:29 PM
CAD_U|CABEU|E4673|AIQ|20100627164624|BEU-30|||//12/24/2010 1:30:30 PM
CAD_U|CABEU|E4673|AIQ|20100627164624|BEU-30|||//12/24/2010 1:30:30 PM
CAD_U|CABEU|E4673|AIQ|20100627164624|BEU-30|||//12/24/2010 1:30:30 PM
CAD_U|CABEU|E4674|AIQ|20100804182838|BEU-30|||//12/24/2010 1:30:31 PM
CAD_U|CABEU|E4674|AIQ|20100804182838|BEU-30|||//12/24/2010 1:30:31 PM
CAD_U|CABEU|E4675|AIQ|20100621075346|BEU-30|||//12/24/2010 1:30:32 PM
CAD_U|CABEU|E4675|AIQ|20100621075346|BEU-30|||//12/24/2010 1:30:32 PM
CAD_U|CABEU|E4675|AIQ|20100621075346|BEU-30|||//12/24/2010 1:30:32 PM
CAD_U|CABEU|E4677|AIQ|20100805152855|BEU-30|||//12/24/2010 1:30:33 PM
CAD_U|CABEU|E4677|AIQ|20100805152855|BEU-30|||//12/24/2010 1:30:33 PM
CAD_U|CABEU|E4677|AIQ|20100805152855|BEU-30|||//12/24/2010 1:30:33 PM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 1:30:34 PM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 1:30:34 PM
CAD_U|CABEU|E4679|AIQ|20100723133641|BEU-30|||//12/24/2010 1:30:34 PM
CAD_U|CABEU|E4681|AIQ|20100619070355|BEU-30|||//12/24/2010 1:30:36 PM
CAD_U|CABEU|E4681|AIQ|20100619070355|BEU-30|||//12/24/2010 1:30:36 PM
CAD_U|CABEU|E4681|AIQ|20100619070355|BEU-30|||//12/24/2010 1:30:36 PM
CAD_U|CABEU|E4684|AIQ|20101106122827|BEU-35|||//12/24/2010 1:30:37 PM
CAD_U|CABEU|E4684|AIQ|20101106122827|BEU-35|||//12/24/2010 1:30:37 PM
CAD_U|CABEU|E4685|AIQ|20100802090450|BEU-30|||//12/24/2010 1:30:38 PM
CAD_U|CABEU|E4685|AIQ|20100802090450|BEU-30|||//12/24/2010 1:30:38 PM
CAD_U|CABEU|E4685|AIQ|20100802090450|BEU-30|||//12/24/2010 1:30:38 PM
CAD_U|CABEU|E4691|AIQ|20100711114712|BEU-30|||//12/24/2010 1:30:39 PM
CAD_U|CABEU|E4691|AIQ|20100711114712|BEU-30|||//12/24/2010 1:30:39 PM
CAD_U|CABEU|E4691|AIQ|20100711114712|BEU-30|||//12/24/2010 1:30:39 PM
CAD_U|CABEU|E4693|AIQ|20100717203928|BEU-30|||//12/24/2010 1:30:40 PM
CAD_U|CABEU|E4693|AIQ|20100717203928|BEU-30|||//12/24/2010 1:30:40 PM
CAD_U|CABEU|E4693|AIQ|20100717203928|BEU-30|||//12/24/2010 1:30:40 PM
CAD_U|CABEU|E4694|AIQ|20101106122832|BEU-30|||//12/24/2010 1:30:41 PM
CAD_U|CABEU|E4694|AIQ|20101106122832|BEU-30|||//12/24/2010 1:30:41 PM
CAD_U|CABEU|GAB1|AIQ|20100810072045|BEU-30|||//12/24/2010 1:30:42 PM
CAD_U|CABEU|GAB1|AIQ|20100810072045|BEU-30|||//12/24/2010 1:30:42 PM
CAD_U|CABEU|GAB1|AIQ|20100810072045|BEU-30|||//12/24/2010 1:30:42 PM
CAD_U|CABEU|GAB2|AIQ|20100809075208|BEU-30|||//12/24/2010 1:30:43 PM
CAD_U|CABEU|GAB2|AIQ|20100809075208|BEU-30|||//12/24/2010 1:30:43 PM
CAD_U|CABEU|GAB2|AIQ|20100809075208|BEU-30|||//12/24/2010 1:30:43 PM
CAD_U|CABEU|GAB3|AIQ|20100803211550|BEU-30|||//12/24/2010 1:30:44 PM
CAD_U|CABEU|GAB3|AIQ|20100803211550|BEU-30|||//12/24/2010 1:30:44 PM
CAD_U|CABEU|GAB3|AIQ|20100803211550|BEU-30|||//12/24/2010 1:30:44 PM
CAD_U|CABEU|GAB4|AIQ|20100809080132|BEU-30|||//12/24/2010 1:30:46 PM
CAD_U|CABEU|GAB4|AIQ|20100809080132|BEU-30|||//12/24/2010 1:30:46 PM
CAD_U|CABEU|GAB4|AIQ|20100809080132|BEU-30|||//12/24/2010 1:30:46 PM
CAD_U|CABEU|GAB5|AIQ|20100810072317|BEU-30|||//12/24/2010 1:30:47 PM
CAD_U|CABEU|GAB5|AIQ|20100810072317|BEU-30|||//12/24/2010 1:30:47 PM
CAD_U|CABEU|GAB5|AIQ|20100810072317|BEU-30|||//12/24/2010 1:30:47 PM
CAD_U|CABEU|GAB6|AIQ|20100803072441|BEU-30|||//12/24/2010 1:30:48 PM
CAD_U|CABEU|GAB6|AIQ|20100803072441|BEU-30|||//12/24/2010 1:30:48 PM
CAD_U|CABEU|GAB6|AIQ|20100803072441|BEU-30|||//12/24/2010 1:30:48 PM
CAD_U|CABEU|HLT406|AIQ|20100709074820|BEU-30|||//12/24/2010 1:30:49 PM
CAD_U|CABEU|HLT406|AIQ|20100709074820|BEU-30|||//12/24/2010 1:30:49 PM
CAD_U|CABEU|HLT406|AIQ|20100709074820|BEU-30|||//12/24/2010 1:30:49 PM
CAD_U|CACDF|T80|AIQ|20101106122813|HAAB|||//12/24/2010 1:30:49 PM
CAD_U|CACDF|T80|AIQ|20101106122813|HAAB|||//12/24/2010 1:30:49 PM
CAD_U|CACDF|T81|AIQ|20101106122816|HAAB|||//12/24/2010 1:30:49 PM
CAD_U|CACDF|T81|AIQ|20101106122816|HAAB|||//12/24/2010 1:30:49 PM
CAD_U|CACDF|AA430|AIQ|20101113125813|FAAB|||//12/24/2010 1:30:49 PM
CAD_U|CACDF|AA430|AIQ|20101113125813|FAAB|||//12/24/2010 1:30:49 PM
CAD_U|CAFKU|D4340|AIQ|20100707182148|FKU-1A|||//12/24/2010 1:30:50 PM
CAD_U|CAFKU|D4340|AIQ|20100707182148|FKU-1A|||//12/24/2010 1:30:50 PM
CAD_U|CAFKU|D4340|AIQ|20100707182148|FKU-1A|||//12/24/2010 1:30:50 PM
CAD_U|CAFKU|D4341|AIQ|20100802150352|FKU-1A|||//12/24/2010 1:30:51 PM
CAD_U|CAFKU|D4341|AIQ|20100802150352|FKU-1A|||//12/24/2010 1:30:51 PM
CAD_U|CAFKU|E4352|AIQ|20100805130713|FKU-2|||//12/24/2010 1:30:52 PM
CAD_U|CAFKU|E4352|AIQ|20100805130713|FKU-2|||//12/24/2010 1:30:52 PM
CAD_U|CAFKU|E4352|AIQ|20100805130713|FKU-2|||//12/24/2010 1:30:53 PM
CAD_U|CAFKU|E4353|AIQ|20100801201503|FKU-2|||//12/24/2010 1:30:54 PM
CAD_U|CAFKU|E4353|AIQ|20100801201503|FKU-2|||//12/24/2010 1:30:54 PM
CAD_U|CAFKU|E4353|AIQ|20100801201503|FKU-2|||//12/24/2010 1:30:54 PM
CAD_U|CAFKU|E4354|AIQ|20100803063451|FKU-1A|||//12/24/2010 1:30:55 PM
CAD_U|CAFKU|E4354|AIQ|20100803063451|FKU-1A|||//12/24/2010 1:30:55 PM
CAD_U|CAFKU|E4361|AIQ|20100805131415|FKU-1A|||//12/24/2010 1:30:56 PM
CAD_U|CAFKU|E4361|AIQ|20100805131415|FKU-1A|||//12/24/2010 1:30:56 PM
CAD_U|CAFKU|E4361|AIQ|20100805131415|FKU-1A|||//12/24/2010 1:30:56 PM
CAD_U|CAFKU|E4362|AIQ|20100801201513|FKU-2|||//12/24/2010 1:30:57 PM
CAD_U|CAFKU|E4362|AIQ|20100801201513|FKU-2|||//12/24/2010 1:30:57 PM
CAD_U|CAFKU|E4362|AIQ|20100801201513|FKU-2|||//12/24/2010 1:30:57 PM
CAD_U|CAFKU|E4363|AIQ|20100801194139|FKU-2|||//12/24/2010 1:30:58 PM
CAD_U|CAFKU|E4363|AIQ|20100801194139|FKU-2|||//12/24/2010 1:30:58 PM
CAD_U|CAFKU|E4363|AIQ|20100801194139|FKU-2|||//12/24/2010 1:30:58 PM
CAD_U|CAFKU|E4364|AIQ|20100801200156|FKU-1A|||//12/24/2010 1:30:59 PM
CAD_U|CAFKU|E4364|AIQ|20100801200156|FKU-1A|||//12/24/2010 1:30:59 PM
CAD_U|CAFKU|E4368|AIQ|20100805125956|FKU-2|||//12/24/2010 1:31:00 PM
CAD_U|CAFKU|E4368|AIQ|20100805125956|FKU-2|||//12/24/2010 1:31:00 PM
CAD_U|CAFKU|E4368|AIQ|20100805125956|FKU-2|||//12/24/2010 1:31:00 PM
CAD_U|CAFKU|E4373|AIQ|20100805131039|FKU-2|||//12/24/2010 1:31:01 PM
CAD_U|CAFKU|E4373|AIQ|20100805131039|FKU-2|||//12/24/2010 1:31:01 PM
CAD_U|CAFKU|E4373|AIQ|20100805131039|FKU-2|||//12/24/2010 1:31:01 PM
CAD_U|CAFKU|E4382|AIQ|20100801201359|FKU-2|||//12/24/2010 1:31:02 PM
CAD_U|CAFKU|E4382|AIQ|20100801201359|FKU-2|||//12/24/2010 1:31:02 PM
CAD_U|CAFKU|E4382|AIQ|20100801201359|FKU-2|||//12/24/2010 1:31:02 PM
CAD_U|CAFKU|E4383|AIQ|20100801200101|FKU-1A|||//12/24/2010 1:31:04 PM
CAD_U|CAFKU|E4383|AIQ|20100801200101|FKU-1A|||//12/24/2010 1:31:04 PM
CAD_U|CAFKU|E4383|AIQ|20100801200101|FKU-1A|||//12/24/2010 1:31:04 PM
CAD_U|CAFKU|E4391|AIQ|20100801201506|FKU-2|||//12/24/2010 1:31:05 PM
CAD_U|CAFKU|E4391|AIQ|20100801201506|FKU-2|||//12/24/2010 1:31:05 PM
CAD_U|CAFKU|E4391|AIQ|20100801201506|FKU-2|||//12/24/2010 1:31:05 PM
CAD_U|CAFKU|MIR1|AIQ|20100809082216|FKU-2|||//12/24/2010 1:31:06 PM
CAD_U|CAFKU|MIR1|AIQ|20100809082216|FKU-2|||//12/24/2010 1:31:06 PM
CAD_U|CAFKU|MIR1|AIQ|20100809082216|FKU-2|||//12/24/2010 1:31:06 PM
CAD_U|CAFKU|MIR2|AIQ|20100817104407|FKU-2|||//12/24/2010 1:31:07 PM
CAD_U|CAFKU|MIR2|AIQ|20100817104407|FKU-2|||//12/24/2010 1:31:07 PM
CAD_U|CAFKU|MIR2|AIQ|20100817104407|FKU-2|||//12/24/2010 1:31:07 PM
CAD_U|CAFKU|MIR3|AIQ|20100730110101|FKU-1A|||//12/24/2010 1:31:08 PM
CAD_U|CAFKU|MIR3|AIQ|20100730110101|FKU-1A|||//12/24/2010 1:31:08 PM
CAD_U|CAFKU|MIR3|AIQ|20100730110101|FKU-1A|||//12/24/2010 1:31:08 PM
CAD_U|CAFKU|MIR4|AIQ|20100818101549|FKU-2|||//12/24/2010 1:31:09 PM
CAD_U|CAFKU|MIR4|AIQ|20100818101549|FKU-2|||//12/24/2010 1:31:09 PM
CAD_U|CAFKU|MIR4|AIQ|20100818101549|FKU-2|||//12/24/2010 1:31:09 PM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 1:31:09 PM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 1:31:09 PM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 1:31:09 PM
CAD_U|CACDF|T75|DSP|20101221173828|R-8A|10007221|MED|CAFKU2010009245//12/24/2010 1:31:09 PM
CAD_E|CASLU10011200|CASLU||20101224133234|MTC|MED, TRAFFIC COLLISION|-120.701244|35.565239|4398 RAMADA DR / 510 N MAIN ST |SLO_CO|||533_E_7/20_T27S_R12E_M||||//12/24/2010 1:32:34 PM
CAD_E|CASLU10011200|CASLU||20101224133234|MTC|MED, TRAFFIC COLLISION|-120.701244|35.565239|4398 RAMADA DR / 510 N MAIN ST |SLO_CO|||533_E_7/20_T27S_R12E_M||||//12/24/2010 1:32:36 PM
CAD_E|CASLU10011200|CASLU||20101224133234|MTC|MED, TRAFFIC COLLISION|-120.701244|35.565239|4398 RAMADA DR / 510 N MAIN ST |SLO_CO|||533_E_7/20_T27S_R12E_M||||//12/24/2010 1:32:37 PM
CAD_E|CASLU10011200|CASLU2010009948|RAMADA DR /N MAIN ST|20101224133234|MTC|MED, TRAFFIC COLLISION|-120.701244|35.565239|4398 RAMADA DR / 510 N MAIN ST |SLO_CO|||533_E_7/20_T27S_R12E_M||||E30//12/24/2010 1:32:41 PM
CAD_E|CASLU10011200|CASLU2010009948|RAMADA DR /N MAIN ST|20101224133234|MTC|MED, TRAFFIC COLLISION|-120.701244|35.565239|4398 RAMADA DR / 510 N MAIN ST |SLO_CO|||533_E_7/20_T27S_R12E_M||||E30//12/24/2010 1:32:41 PM
CAD_U|CASLC|E30|DSP|20101224133241|R-17A|10011200|MTC|CASLU2010009948//12/24/2010 1:32:41 PM
CAD_E|CASLU10011200|CASLU2010009948|RAMADA DR /N MAIN ST|20101224133234|MTC|MED, TRAFFIC COLLISION|-120.701244|35.565239|4398 RAMADA DR / 510 N MAIN ST |SLO_CO|||533_E_7/20_T27S_R12E_M||||E30//12/24/2010 1:32:47 PM
CAD_U|CASLC|E30|ONS|20101224133247|R-17A|10011200|MTC|CASLU2010009948//12/24/2010 1:32:47 PM
CAD_E|CASLU10011200|CASLU2010009948|RAMADA DR /N MAIN ST|20101224133234|MTC|MED, TRAFFIC COLLISION|-120.701244|35.565239|4398 RAMADA DR / 510 N MAIN ST |SLO_CO|||533_E_7/20_T27S_R12E_M||||E30//12/24/2010 1:32:50 PM
CAD_U|CASLC|E30|AOS|20101224133250|R-17A|10011200|MTC|CASLU2010009948//12/24/2010 1:32:50 PM
CAD_E|CASLU10011200|CASLU2010009948|RAMADA DR /N MAIN ST|20101224133234|MTC|MED, TRAFFIC COLLISION|-120.701244|35.565239|4398 RAMADA DR / 510 N MAIN ST |SLO_CO|||533_E_7/20_T27S_R12E_M||||E30//12/24/2010 1:33:58 PM
CAD_U|CASLC|E30|AOS|20101224133250|R-17A|10011200|MTC|CASLU2010009948//12/24/2010 1:33:58 PM
CAD_E|CASLU10011200//12/24/2010 1:40:12 PM
CAD_U|CASLC|E30|AIQ|20101224134012|R-17A|||//12/24/2010 1:40:12 PM
CAD_U|CATEM|R7155|ONS|20101224132106|T-5B|10011199|MED|CASLU2010009947//12/24/2010 1:41:09 PM
CAD_E|CATEM10011199|CASLU2010009947|EMS3CDF/|20101224131720|MED|MEDICAL AID CODE 3|-120.717604|35.553505|283 HEATHER CT |TEMP|1050 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||//12/24/2010 1:42:37 PM
CAD_E|CATEM10011199|CASLU2010009947|EMS3CDF/|20101224131720|MED|MEDICAL AID CODE 3|-120.717604|35.553505|283 HEATHER CT |TEMP|1050 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||//12/24/2010 1:42:37 PM
CAD_U|CATEM|E7185|OFF//12/24/2010 1:42:37 PM
CAD_U|CATEM|R7155|OFF//12/24/2010 1:42:37 PM
CAD_E|CATEM10011199|CASLU2010009947|EMS3CDF/|20101224131720|MED|MEDICAL AID CODE 3|-120.717604|35.553505|283 HEATHER CT |TEMP|1050 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||//12/24/2010 1:44:23 PM
CAD_E|CATEM10011199|CASLU2010009947|EMS3CDF/|20101224131720|MED|MEDICAL AID CODE 3|-120.717604|35.553505|283 HEATHER CT |TEMP|1050 BLK LAS TABLAS RD| DEAD-END|553_C_1/30_T27S_R12E_M||||//12/24/2010 1:44:29 PM
CAD_E|CATEM10011199//12/24/2010 1:44:30 PM
CAD_E|CASLC10011201|CASLU||20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||//12/24/2010 1:45:07 PM
CAD_E|CASLC10011201|CASLU||20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||//12/24/2010 1:45:10 PM
CAD_E|CASLC10011201|CASLU||20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||//12/24/2010 1:45:11 PM
CAD_E|CASLC10011201|CASLU||20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||//12/24/2010 1:45:14 PM
CAD_E|CASLC10011201|CASLU||20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||//12/24/2010 1:45:15 PM
CAD_E|CASLC10011201|CASLU2010009949|HALCYON RD  SLO_CO|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:45:31 PM
CAD_E|CASLC10011201|CASLU2010009949|HALCYON RD  SLO_CO|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:45:31 PM
CAD_U|CASLU|B3416|DSP|20101224134530|A-22A|10011201|FSCA|CASLU2010009949//12/24/2010 1:45:31 PM
CAD_U|CASLC|ME22|DSP|20101224134530|N-3A|10011201|FSCA|CASLU2010009949//12/24/2010 1:45:31 PM
CAD_U|CAPSM|E64|DSP|20101224134530|A-32M|10011201|FSCA|CASLU2010009949//12/24/2010 1:45:31 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:45:54 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:46:47 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:47:00 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:47:33 PM
CAD_U|CASLU|B3416|DSP|20101224134530|A-22A|10011201|FSCA|CASLU2010009949//12/24/2010 1:47:33 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:47:33 PM
CAD_U|CAPSM|E64|DSP|20101224134530|A-32M|10011201|FSCA|CASLU2010009949//12/24/2010 1:47:33 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:47:33 PM
CAD_U|CASLC|ME22|DSP|20101224134530|N-3A|10011201|FSCA|CASLU2010009949//12/24/2010 1:47:33 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:47:37 PM
CAD_U|CASLC|ME22|ENR|20101224134737|N-3A|10011201|FSCA|CASLU2010009949//12/24/2010 1:47:37 PM
CAD_U|CASLC|ME22|ENR|20101224134737|N-3A|10011201|FSCA|CASLU2010009949//12/24/2010 1:47:37 PM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 1:48:06 PM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 1:48:06 PM
CAD_U|CABEU|GAB2|AIQ|20101221073121|BEU-30|||//12/24/2010 1:48:06 PM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 1:48:07 PM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 1:48:07 PM
CAD_U|CABEU|GAB3|AIQ|20101220071415|BEU-30|||//12/24/2010 1:48:07 PM
CAD_U|CABEU|GAB5|AIQ|20101224072429|BEU-30|||//12/24/2010 1:48:08 PM
CAD_U|CABEU|GAB5|AIQ|20101224072429|BEU-30|||//12/24/2010 1:48:08 PM
CAD_U|CABEU|GAB5|AIQ|20101224072429|BEU-30|||//12/24/2010 1:48:08 PM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 1:48:09 PM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 1:48:09 PM
CAD_U|CABEU|GAB6|AIQ|20101221073608|BEU-30|||//12/24/2010 1:48:09 PM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 1:48:10 PM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 1:48:10 PM
CAD_U|CAFKU|E4352|AIQ|20101116123428|FKU-2|||//12/24/2010 1:48:10 PM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 1:48:11 PM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 1:48:11 PM
CAD_U|CAFKU|E4353|AIQ|20101220072600|FKU-2|||//12/24/2010 1:48:11 PM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 1:48:13 PM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 1:48:13 PM
CAD_U|CAFKU|E4362|AIQ|20101207145415|FKU-2|||//12/24/2010 1:48:13 PM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 1:48:14 PM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 1:48:14 PM
CAD_U|CAFKU|E4373|AIQ|20101221133530|FKU-2|||//12/24/2010 1:48:14 PM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 1:48:15 PM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 1:48:15 PM
CAD_U|CAFKU|E4391|AIQ|20101214151158|FKU-2|||//12/24/2010 1:48:15 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:48:32 PM
CAD_U|CAPSM|E64|ENR|20101224134832|A-32M|10011201|FSCA|CASLU2010009949//12/24/2010 1:48:32 PM
CAD_U|CAPSM|E64|ENR|20101224134832|A-32M|10011201|FSCA|CASLU2010009949//12/24/2010 1:48:32 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:48:50 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:49:05 PM
CAD_U|CASLU|B3416|ENR|20101224134904|A-22A|10011201|FSCA|CASLU2010009949//12/24/2010 1:49:05 PM
CAD_U|CASLU|B3416|ENR|20101224134904|A-22A|10011201|FSCA|CASLU2010009949//12/24/2010 1:49:05 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:50:26 PM
CAD_E|CASLC10011201|CASLU2010009949|CRAIG|20101224134507|FSCA|FIRE, COMMERCIAL ALARM|-120.585994|35.080047|2790 HALCYON RD |SLO_CO|600 BLK CAMINO DEL REY|600 BLK MESA VIEW DR|734_J_4/32_T12N_R35W_S||||B3416,ME22,E64//12/24/2010 1:50:36 PM
CAD_U|CASLC|ME22|ONS|20101224135035|N-3A|10011201|FSCA|CASLU2010009949//12/24/2010 1:50:36 PM
